returnable,18,16.796396,440122.15,24451.23
ocean,24,16.796396,2400.0,100.0
habitat,19,16.796396,34751.14,1829.01
contraception,21,16.796396,578074.99,27527.38
inability,18,16.796396,22829.97,1268.33
surveyor,20,16.796396,163606.72,8180.34
explore,18,16.796396,25709.78,1428.32
epinephrine,21,16.796396,168810.25,8038.58
maple,22,16.796396,2924.1,132.91
manhattan,17,16.796396,59590.26,3505.31
dumping,18,16.796396,23460.4,1303.36
divinorum,17,16.796396,211727.22,12454.54
boarding,24,16.796396,15353.45,639.73
star,286,16.761873,522410.31,1826.61
animals,298,16.683947,896072.11,3006.95
ocfs,20,16.675148,5557.29,277.86
adoptee,20,16.675148,34113.33,1705.67
reference,18,16.675148,7052.5,391.81
de,19,16.675148,785.65,41.35
quantity,25,16.675148,60498.4,2419.94
hospice,20,16.675148,83868.34,4193.42
cleaner,24,16.675148,46957.33,1956.56
fall,20,16.675148,67833.21,3391.66
apprenticeship,18,16.675148,128563.42,7142.41
hypodermic,18,16.675148,1108323.97,61573.55
account,294,16.672977,1566781.27,5329.19
attorney,284,16.65116,1752053.72,6169.2
injury,305,16.629498,2049279.88,6718.95
reentry,22,16.560831,88004.53,4000.21
sodium,21,16.560831,368506.46,17547.93
carrier,20,16.560831,23268.27,1163.41
referees,21,16.560831,7781.41,370.54
ezpass,19,16.560831,147.7,7.77
instructors,22,16.560831,71567.67,3253.08
spousal,21,16.560831,30272.58,1441.55
massage,29,16.560831,19297.84,665.44
marital,21,16.560831,17039.56,811.41
prostate,21,16.560831,151129.42,7196.64
procession,24,16.560831,1340265.92,55844.41
trails,24,16.560831,15491.66,645.49
auditing,19,16.560831,58833.69,3096.51
respite,22,16.560831,106356.83,4834.4
columbia,20,16.560831,38973.87,1948.69
naming,22,16.560831,4988.19,226.74
main,19,16.560831,11689.73,615.25
consisting,19,16.560831,277700.14,14615.8
playground,22,16.560831,236301.24,10740.97
save,26,16.560831,636497.63,24480.68
clubs,26,16.560831,57500.24,2211.55
colon,22,16.560831,111712.66,5077.85
broadcast,20,16.560831,526365.98,26318.3
immune,20,16.560831,50080.51,2504.03
college,300,16.544386,1400718.73,4669.06
kids,23,16.452696,45909.37,1996.06
mamaroneck,23,16.452696,51886.27,2255.92
bar,20,16.452696,76178.84,3808.94
tire,24,16.452696,99768.91,4157.04
motorists,23,16.452696,164617.99,7157.3
redemption,25,16.452696,119113.81,4764.55
trials,20,16.452696,197390.13,9869.51
meat,21,16.452696,59595.0,2837.86
image,23,16.452696,79730.79,3466.56
holidays,28,16.452696,100261.14,3580.76
fallen,21,16.452696,48393.35,2304.45
plant,22,16.452696,103186.45,4690.29
hair,23,16.452696,344427.17,14975.09
farmworkers,33,16.452696,850549.97,25774.24
coroners,26,16.452696,10316.0,396.77
tribe,22,16.452696,325899.39,14813.61
driving,334,16.421082,1243961.26,3724.43
parenting,21,16.35011,801521.52,38167.69
scenic,26,16.35011,6919.34,266.13
amusement,21,16.35011,187219.57,8915.22
boxing,31,16.35011,73549.46,2372.56
upstate,26,16.35011,79926.57,3074.1
preliminary,22,16.35011,30570.9,1389.59
hamburg,22,16.35011,5141.65,233.71
headgear,24,16.35011,63062.48,2627.6
veteranowned,23,16.35011,2713.64,117.98
racetrack,21,16.35011,119060.11,5669.53
mold,35,16.35011,1097187.92,31348.23
aggravated,340,16.302645,865424.21,2545.37
claims,326,16.273752,2156613.2,6615.38
liquor,335,16.254644,2669728.02,7969.34
buyer,24,16.25253,23839.15,993.3
deadly,22,16.25253,1062535.87,48297.09
telemarketing,27,16.25253,214269.47,7935.91
quarter,26,16.25253,30440.18,1170.78
twothirds,23,16.25253,188410.52,8191.76
modified,29,16.25253,741359.03,25564.1
greenway,24,16.25253,13464.44,561.02
decontrol,31,16.25253,203567.37,6566.69
moving,22,16.25253,41577.52,1889.89
traffic,354,16.245134,2270932.69,6415.06
limited,352,16.170132,3162563.55,8984.56
tuition,341,16.170132,1577517.04,4626.15
parking,350,16.160887,1557567.88,4450.19
apportionments,30,16.159489,93860.89,3128.7
silver,24,16.159489,18348.72,764.53
incapacitated,23,16.159489,69451.9,3019.65
pine,26,16.159489,64225.78,2470.22
competition,23,16.159489,119803.64,5208.85
shopping,26,16.159489,63566.63,2444.87
upper,24,16.159489,48220.5,2009.19
woodbury,36,16.159489,2924.29,81.23
greenwood,25,16.159489,1460.46,58.42
nail,26,16.159489,208366.51,8014.1
tunnels,24,16.159489,76150.25,3172.93
franchises,23,16.159489,302246.77,13141.16
center,348,16.106007,1876815.44,5393.15
years,1340,16.077208,8280122.99,6179.2
examiner,25,16.070585,67042.0,2681.68
stewardship,25,16.070585,1028004.06,41120.16
decedent,27,16.070585,377614.93,13985.74
enrollees,25,16.070585,629390.66,25175.63
deferral,29,16.070585,34152.79,1177.68
marrow,28,16.070585,375374.7,13406.24
donor,26,16.070585,915002.32,35192.4
cosmetics,25,16.070585,134324.02,5372.96
stem,28,16.070585,125782.6,4492.24
abandonment,26,16.070585,108419.85,4169.99
exceeds,24,16.070585,64193.03,2674.71
